,index,Global_active_power,Global_reactive_power,Voltage,Sub_metering_total,Hour,Minutes,day,month,year
45884,248359,0.248,0.05,234.66,0,4,43,7,6,2007
45885,2057696,2.37,0.256,237.76,18,16,20,14,11,2010
45886,1928229,0.338,0.224,241.02,3,18,33,16,8,2010
45887,1782818,0.618,0.082,239.93,1,19,2,7,5,2010
45888,473618,0.966,0.314,240.97,0,15,2,10,11,2007
45889,1522100,2.564,0.244,235.48,18,17,44,7,11,2009
45890,787500,1.644,0.406,239.03,20,14,24,15,6,2008
45891,1452668,1.432,0.094,240.87,19,12,32,20,9,2009
45892,541786,0.994,0.254,243.45,7,23,10,27,12,2007
45893,1419909,0.428,0.322,243.91,1,18,33,28,8,2009
45894,1365855,0.22,0.122,241.9,2,5,39,22,7,2009
45895,1854815,0.25,0.116,244.04,1,18,59,26,6,2010
45896,150831,1.794,0.168,237.25,21,11,15,31,3,2007
45897,800532,1.466,0,236.64,21,15,36,24,6,2008
45898,641248,2.406,0.08,238.71,17,0,52,6,3,2008
45899,1533341,0.222,0,242.32,1,13,5,15,11,2009
45900,494243,0.36,0.11,245.37,0,22,47,24,11,2007
45901,1629163,0.24,0,244.77,1,2,7,21,1,2010
45902,1467591,1.496,0.052,239.9,2,21,15,30,9,2009
45903,983840,0.852,0.178,242.92,0,22,44,29,10,2008
45904,748871,0.224,0.102,240.65,1,18,35,19,5,2008
45905,309371,0.282,0.208,233.81,1,13,35,19,7,2007
45906,1852818,1.274,0.068,238.06,18,9,42,25,6,2010
45907,1335404,0.33,0.156,240.49,1,2,8,1,7,2009
45908,380053,0.194,0.094,239.77,0,15,37,6,9,2007
45909,1052724,1.196,0.36,240.59,1,18,48,16,12,2008
45910,263077,1.306,0,241.76,18,10,1,17,6,2007
45911,850290,0.446,0.124,240.59,1,4,54,29,7,2008
45912,245374,0.294,0.104,236.12,0,2,58,5,6,2007
45913,980103,0.202,0.058,236.57,0,8,27,27,10,2008
45914,933136,0.324,0.246,241.91,1,17,40,24,9,2008
45915,1459655,1.334,0.104,240.5,19,8,59,25,9,2009
45916,2028169,0.38,0.086,242.97,1,4,13,25,10,2010
45917,835787,0.402,0.304,238.78,2,3,11,19,7,2008
45918,568,0.206,0,245.98,0,2,52,17,12,2006
45919,1816211,0.332,0.182,243.19,0,23,35,30,5,2010
45920,534828,0.646,0.046,245.83,0,3,12,23,12,2007
45921,1019462,2.638,0.186,236,1,16,26,23,11,2008
45922,49950,1.022,0.122,238.88,2,9,54,20,1,2007
45923,239706,0.302,0.074,235.8,0,4,30,1,6,2007
45924,399126,1.832,0.128,240.1,0,21,30,19,9,2007
45925,111632,0.296,0.094,243.1,0,5,56,4,3,2007
45926,1528857,1.378,0.088,239.19,18,10,21,12,11,2009
45927,1206537,1.494,0.108,246.49,19,14,21,2,4,2009
45928,979208,1.248,0.068,238.34,18,17,32,26,10,2008
45929,1101099,1.288,0,240.04,18,9,3,19,1,2009
45930,1534508,1.706,0.094,237.91,19,8,32,16,11,2009
45931,545738,2.83,0.1,238.16,18,17,2,30,12,2007
45932,1238661,0.468,0.102,242.44,1,21,45,24,4,2009
45933,301604,0.192,0.09,241.05,1,4,8,14,7,2007
45934,591054,0.408,0.072,242.77,0,4,18,31,1,2008
45935,170003,0.214,0,239.35,0,18,47,13,4,2007
45936,531902,0.224,0,247.98,0,2,26,21,12,2007
45937,1529700,0.23,0.048,244.09,1,0,24,13,11,2009
45938,1435061,1.872,0,240.4,18,7,5,8,9,2009
45939,286145,0.316,0.172,238.77,1,10,29,3,7,2007
45940,1761476,0.378,0.182,241.23,2,23,20,22,4,2010
45941,1204940,0.708,0.226,243.14,1,11,44,1,4,2009
45942,616191,1.554,0.168,242.83,19,15,15,17,2,2008
45943,2013039,1.656,0.11,240.97,23,16,3,14,10,2010
45944,1420578,0.224,0.118,242.9,1,5,42,29,8,2009
45945,1060474,0.268,0,245.55,1,3,58,22,12,2008
45946,1125837,0.464,0,243.77,1,13,21,5,2,2009
45947,1366913,0.888,0.108,243.26,1,23,17,22,7,2009
45948,469027,1.268,0,238.41,18,10,31,7,11,2007
45949,404459,0.352,0.23,240.5,2,14,23,23,9,2007
45950,704599,0.664,0.09,243.77,0,0,43,19,4,2008
45951,1127134,1.366,0.094,239.82,18,10,58,6,2,2009
45952,2026972,0.358,0.09,244.82,1,8,16,24,10,2010
45953,317617,1.458,0.12,233.24,0,7,1,25,7,2007
45954,1185624,0.218,0,244.55,0,1,48,19,3,2009
45955,411068,0.278,0.06,241.05,0,4,32,28,9,2007
45956,1050530,0.284,0,247.76,0,6,14,15,12,2008
45957,24207,0.45,0.126,242.1,0,12,51,2,1,2007
45958,1573427,2.594,0.134,244.4,21,9,11,13,12,2009
45959,895653,0.08,0,241.13,1,16,57,29,8,2008
45960,1234999,1.352,0,240.33,19,8,43,22,4,2009
45961,1943190,0.274,0.104,241.6,1,3,54,27,8,2010
45962,2043268,0.578,0.206,242.81,1,15,52,4,11,2010
45963,1724078,1.16,0.058,241.28,0,0,2,28,3,2010
45964,1667254,1.634,0.072,243.62,18,12,58,16,2,2010
45965,1181977,1.412,0.128,240.97,18,13,1,16,3,2009
45966,1211437,0.366,0.112,248.26,2,0,1,6,4,2009
45967,411083,0.306,0.092,242,0,4,47,28,9,2007
45968,946837,1.626,0.268,240.83,19,6,1,4,10,2008
45969,1018415,1.048,0.112,239.46,1,22,59,22,11,2008
45970,631957,0.21,0,239.34,0,14,1,28,2,2008
45971,1575810,0.296,0,245.15,1,0,54,15,12,2009
45972,1556374,1.47,0.11,241.69,20,12,58,1,12,2009
45973,1663112,1.956,0.074,245.34,19,15,56,13,2,2010
45974,742148,0.162,0,239.69,1,2,32,15,5,2008
45975,1149929,1.488,0.062,242.14,18,6,53,22,2,2009
45976,1811482,0.214,0.072,243.87,1,16,46,27,5,2010
45977,622210,2.542,0,236.49,0,19,34,21,2,2008
45978,1403517,2.004,0.332,238.4,31,9,21,17,8,2009
45979,852487,1.198,0.268,237.31,12,17,31,30,7,2008
45980,421112,0.208,0.056,241.63,0,3,56,5,10,2007
45981,1725810,0.8,0.114,244.29,9,4,54,29,3,2010
45982,1505973,0.324,0.114,240.3,0,12,57,27,10,2009
45983,845328,0.456,0.16,238.88,0,18,12,25,7,2008
45984,652264,0.354,0.062,243.25,1,16,28,13,3,2008
45985,1756083,0.346,0.07,240.85,1,5,27,19,4,2010
45986,1224031,0.484,0.242,242.14,1,17,55,14,4,2009
45987,68682,1.896,0.12,236.48,17,10,6,2,2,2007
45988,1396624,0.316,0.256,241.4,0,14,28,12,8,2009
45989,1642414,1.452,0,243.31,18,6,58,30,1,2010
45990,201513,1.358,0,236.49,18,15,57,5,5,2007
45991,867438,0.192,0.154,241.72,1,2,42,10,8,2008
45992,1431277,0.228,0,240.57,0,16,1,5,9,2009
45993,740285,0.298,0.162,242.59,1,19,29,13,5,2008
45994,2012931,1.46,0.046,241.74,20,14,15,14,10,2010
45995,1748599,0.248,0,241.93,0,0,43,14,4,2010
45996,2016112,0.322,0.076,237.57,2,19,16,16,10,2010
45997,1056505,1.512,0.19,240.79,18,9,49,19,12,2008
45998,1039545,1.866,0.302,244.42,18,15,9,7,12,2008
45999,426237,0.296,0.07,240.71,0,17,21,8,10,2007
46000,1675818,1.386,0.078,239.01,18,11,42,22,2,2010
46001,253812,1.084,0.39,243.62,0,23,36,10,6,2007
46002,1155802,1.28,0,240.54,18,8,46,26,2,2009
46003,107090,0.222,0,244.56,0,2,14,1,3,2007
46004,87019,0.366,0.13,243.25,0,3,43,15,2,2007
46005,1101981,0.266,0.062,246.96,0,23,45,19,1,2009
46006,984987,0.584,0.064,240.74,0,17,51,30,10,2008
46007,1731090,2.374,0,233.58,19,20,54,1,4,2010
46008,2043354,0.39,0,245.35,0,17,18,4,11,2010
46009,460085,0.294,0.098,243.02,2,5,29,1,11,2007
46010,1739210,1.528,0.21,242.13,21,12,14,7,4,2010
46011,906427,0.242,0.112,239.69,0,4,31,6,9,2008
46012,1030961,0.886,0.052,245.54,0,16,5,1,12,2008
46013,418769,0.248,0.056,239.02,0,12,53,3,10,2007
46014,186422,0.314,0.202,233.98,1,4,26,25,4,2007
46015,1914121,0.156,0,241.05,0,23,25,6,8,2010
46016,2059442,1.288,0,239.05,1,21,26,15,11,2010
46017,53268,0.724,0.246,240.07,0,17,12,22,1,2007
46018,188864,0.52,0.1,233.38,0,21,8,26,4,2007
46019,61971,3.294,0.122,235.54,17,18,15,28,1,2007
46020,885634,0.082,0,242.52,1,17,58,22,8,2008
46021,1895064,0.342,0.228,238.7,1,17,48,24,7,2010
46022,1632877,0.722,0.12,242.51,0,16,1,23,1,2010
46023,1141497,0.904,0.32,236.77,1,10,21,16,2,2009
46024,1380657,0.79,0.246,240.36,11,12,21,1,8,2009
46025,1004952,0.284,0,244.43,0,14,36,13,11,2008
46026,1909472,0.636,0.21,242.98,6,17,56,3,8,2010
46027,65177,0.536,0,241.94,0,23,41,30,1,2007
46028,703494,0.336,0.06,239.5,0,6,18,18,4,2008
46029,394936,1.27,0.072,242.36,18,23,40,16,9,2007
46030,733162,1.92,0.374,242.09,20,20,46,8,5,2008
46031,794489,1.342,0.108,238.05,18,10,53,20,6,2008
46032,1146692,0.38,0,241.4,0,0,56,20,2,2009
46033,86213,2.36,0.12,241.76,20,14,17,14,2,2007
46034,1561649,1.008,0.34,245.49,11,4,53,5,12,2009
46035,1193754,0.266,0,243.71,0,17,18,24,3,2009
46036,1209907,1.832,0,240.71,18,22,31,4,4,2009
46037,380498,0.77,0.094,241.09,1,23,2,6,9,2007
46038,974665,0.69,0.196,241.67,0,13,49,23,10,2008
46039,1722945,0.478,0.36,244.49,2,5,9,27,3,2010
46040,2045218,0.3,0,239.75,0,0,22,6,11,2010
46041,752409,0.294,0.126,240.75,0,5,33,22,5,2008
46042,393506,0.72,0.126,243.06,0,23,50,15,9,2007
46043,1272277,0.336,0.088,240.49,0,6,1,18,5,2009
46044,1533517,0.434,0.282,243.44,1,16,1,15,11,2009
46045,952564,0.326,0.074,239.19,1,5,28,8,10,2008
46046,926291,0.742,0,243.36,1,23,35,19,9,2008
46047,1428712,2.042,0.2,239.45,10,21,16,3,9,2009
46048,487393,0.224,0,243.6,0,4,37,20,11,2007
46049,515829,0.222,0.046,243.29,0,22,33,9,12,2007
46050,1261493,2.176,0.054,239.93,19,18,17,10,5,2009
46051,1065906,0.414,0,242.58,0,22,30,25,12,2008
46052,437639,2.55,0.274,236.2,38,15,23,16,10,2007
46053,1228209,0.392,0.104,242.49,1,15,33,17,4,2009
46054,1553867,2.858,0.386,238.83,1,19,11,29,11,2009
46055,327036,1.416,0.224,236.25,18,20,0,31,7,2007
46056,1747665,1.46,0.148,240.09,19,9,9,13,4,2010
46057,147626,1.374,0.096,241.44,19,5,50,29,3,2007
46058,17871,2.488,0.11,247.46,0,3,15,29,12,2006
46059,1899910,0.208,0.048,240.46,0,2,34,28,7,2010
46060,1764151,1.476,0.2,239.2,19,19,55,24,4,2010
46061,1328126,0.308,0.212,242.08,1,0,50,26,6,2009
46062,1112086,0.552,0.12,245.23,0,0,10,27,1,2009
46063,832384,0.158,0,242.72,1,18,28,16,7,2008
46064,1664197,0.414,0.214,244.18,2,10,1,14,2,2010
46065,913530,0.238,0.096,239.77,2,2,54,11,9,2008
46066,103406,0.404,0.26,243.68,2,12,50,26,2,2007
46067,818837,1.168,0,236.45,18,8,41,7,7,2008
46068,773817,0.204,0,240.4,1,2,21,6,6,2008
46069,659281,0.294,0.076,240.95,0,13,25,18,3,2008
46070,1638079,0.858,0,244.11,1,6,43,27,1,2010
46071,556900,1.38,0.066,243.01,18,11,4,7,1,2008
46072,1677569,0.254,0,244.77,1,16,53,23,2,2010
46073,922054,0.156,0,243.55,0,0,58,17,9,2008
46074,2021104,0.262,0,244.81,1,6,28,20,10,2010
46075,1482723,0.732,0.19,242.18,0,9,27,11,10,2009
46076,941006,0.346,0.11,240.55,1,4,50,30,9,2008
46077,1898071,0.166,0,241.66,1,19,55,26,7,2010
46078,1556191,1.348,0,240.7,18,9,55,1,12,2009
46079,146865,1.36,0.194,241.53,20,17,9,28,3,2007
46080,360625,0.354,0.364,242.57,1,3,49,24,8,2007
46081,1512969,0.586,0.116,239.79,0,9,33,1,11,2009
46082,772402,0.19,0,237.47,1,2,46,5,6,2008
46083,204671,0.248,0.098,235.05,0,20,35,7,5,2007
46084,823386,0.246,0.186,240.02,0,12,30,10,7,2008
46085,835315,0.28,0.114,237.53,0,19,19,18,7,2008
46086,112206,1.538,0.284,241.55,18,15,30,4,3,2007
46087,1978388,0.156,0.052,240.95,0,14,32,20,9,2010
46088,155872,0.482,0.252,246.35,1,23,16,3,4,2007
46089,1335120,0.942,0.308,244.81,3,21,24,30,6,2009
46090,819741,0.162,0,244.17,1,23,45,7,7,2008
46091,583885,0.432,0.092,241.91,0,4,49,26,1,2008
46092,990540,0.55,0.09,244.24,0,14,24,3,11,2008
46093,1673990,0.274,0.064,243.62,0,5,14,21,2,2010
46094,1951152,1.394,0.138,241.78,19,16,36,1,9,2010
46095,925508,2.678,0.32,236.48,18,10,32,19,9,2008
46096,1847432,0.59,0.148,242.91,6,15,56,21,6,2010
46097,1028763,0.292,0.062,247.98,0,3,27,30,11,2008
46098,674694,0.23,0,245.96,0,6,18,29,3,2008
46099,247374,2.242,0.19,233.98,25,12,18,6,6,2007
46100,273649,1.316,0.072,239.93,18,18,13,24,6,2007
46101,1439410,1.532,0,241.51,18,7,34,11,9,2009
46102,1756548,1.47,0.15,241.36,19,13,12,19,4,2010
46103,171394,0.284,0.102,239.3,1,17,58,14,4,2007
46104,844225,0.176,0,242.49,0,23,49,24,7,2008
46105,1427069,0.372,0.21,240.99,0,17,53,2,9,2009
46106,674230,0.95,0.088,243.4,0,22,34,28,3,2008
46107,451807,0.422,0,239.85,0,11,31,26,10,2007
46108,1319616,0.216,0.106,241.94,3,3,0,20,6,2009
46109,367468,0.946,0.108,239.61,1,21,52,28,8,2007
46110,1088855,1.562,0.06,242.61,20,20,59,10,1,2009
46111,1280471,0.342,0,241.55,1,22,35,23,5,2009
46112,1961310,0.716,0.07,240.62,1,17,54,8,9,2010
46113,616396,2.038,0.046,237.55,0,18,40,17,2,2008
46114,237495,0.868,0.052,235.47,13,15,39,30,5,2007
46115,439641,0.356,0.05,240.63,0,0,45,18,10,2007
46116,1384983,0.138,0,241.83,0,12,27,4,8,2009
46117,461409,0.382,0.218,242.74,0,3,33,2,11,2007
46118,1644732,2.33,0,239.86,20,21,36,31,1,2010
46119,1843143,0.34,0.08,241.44,1,16,27,18,6,2010
46120,2028112,0.38,0.108,246.5,1,3,16,25,10,2010
46121,1739871,0.48,0.232,243.76,0,23,15,7,4,2010
46122,1043397,1.916,0.128,238.58,19,7,21,10,12,2008
46123,1328815,0.306,0.224,241.84,1,12,19,26,6,2009
46124,1066821,1.608,0.232,243.25,19,13,45,26,12,2008
46125,25191,0.246,0.048,244.19,0,5,15,3,1,2007
46126,1547950,2.246,0,241.12,22,16,34,25,11,2009
46127,1323697,0.378,0.274,245.48,2,23,1,22,6,2009
46128,1751671,0.42,0.214,243.35,1,3,55,16,4,2010
46129,1344587,0.416,0.05,239.02,0,11,11,7,7,2009
46130,1837417,0.178,0,243.46,1,17,1,14,6,2010
46131,1218333,0.414,0.124,243.82,1,18,57,10,4,2009
46132,407656,0.644,0.206,237.38,1,19,40,25,9,2007
46133,1944412,0.6,0.258,242.86,2,0,16,28,8,2010
46134,30568,0.26,0,243.33,0,22,52,6,1,2007
46135,102498,0.43,0.292,239.25,2,21,42,25,2,2007
46136,563327,2.996,0,237.26,17,22,11,11,1,2008
46137,1547532,1.37,0.084,240.47,20,9,36,25,11,2009
46138,1391064,1.208,0,241.01,19,17,48,8,8,2009
46139,1728118,0.598,0,241.9,1,19,22,30,3,2010
46140,696624,0.416,0.204,239.77,2,11,48,13,4,2008
46141,1545647,0.476,0.12,246.2,0,2,11,24,11,2009
46142,92064,2.654,0.092,240.61,18,15,48,18,2,2007
46143,1922725,0.242,0.108,240.91,3,22,49,12,8,2010
46144,762206,0.376,0.28,243.19,2,0,50,29,5,2008
46145,502595,0.9,0.054,241.13,0,17,59,30,11,2007
46146,605320,0.222,0.048,242.85,0,2,4,10,2,2008
46147,1515845,2.982,0.062,237.98,40,9,29,3,11,2009
46148,473070,0.32,0.102,241.72,0,5,54,10,11,2007
46149,757486,1.414,0.19,240.49,13,18,10,25,5,2008
46150,2050695,2.586,0.11,233.93,17,19,39,9,11,2010
46151,1246829,1.458,0.084,240.21,18,13,53,30,4,2009
46152,208371,0.3,0.214,232.45,1,10,15,10,5,2007
46153,789734,0.226,0.112,240.49,1,3,38,17,6,2008
46154,661826,2.802,0.062,236.74,19,7,50,20,3,2008
46155,1498516,1.902,0.204,239.21,19,8,40,22,10,2009
46156,374264,1.59,0.244,239.33,20,15,8,2,9,2007
46157,962287,0.298,0,243.18,0,23,31,14,10,2008
46158,1611873,0.34,0.096,245.23,2,1,57,9,1,2010
46159,353697,0.198,0.13,239.63,0,8,21,19,8,2007
46160,1876155,0.344,0.194,239.62,2,14,39,11,7,2010
46161,905254,1.216,0,240.93,18,8,58,5,9,2008
46162,134667,0.3,0.074,243.2,0,5,51,20,3,2007
46163,784053,0.258,0.112,239.46,1,4,57,13,6,2008
46164,1014140,0.592,0.294,242.77,1,23,44,19,11,2008
46165,1620968,2.362,0.356,242.75,18,9,32,15,1,2010
46166,690030,0.818,0,240.66,1,21,54,8,4,2008
46167,369669,0.206,0.138,242.08,0,10,33,30,8,2007
46168,1992699,0.452,0,244.02,2,13,3,30,9,2010
46169,1802727,0.294,0,244.23,1,14,51,21,5,2010
46170,1302109,1.428,0.094,243.37,20,23,13,7,6,2009
46171,330289,0.4,0,236.49,0,2,13,3,8,2007
46172,764829,1.448,0.068,239.6,18,20,33,30,5,2008
46173,1878353,0.658,0.404,239.25,7,3,17,13,7,2010
46174,1121266,1.34,0.048,239.99,17,9,10,2,2,2009
46175,1236375,1.548,0.214,238.69,18,7,39,23,4,2009
46176,356406,0.11,0,239.27,0,5,30,21,8,2007
46177,293168,0.134,0,242.65,0,7,32,8,7,2007
46178,97050,2.382,0.06,241.77,0,2,54,22,2,2007
46179,235194,1.258,0.062,235.84,17,1,18,29,5,2007
46180,1424122,0.276,0.09,235.51,1,16,46,31,8,2009
46181,1131871,0.854,0.102,244.74,0,17,55,9,2,2009
46182,446544,0.97,0.34,235.01,1,19,48,22,10,2007
46183,1127057,1.748,0.09,243.12,20,9,41,6,2,2009
46184,1243691,2.162,0.118,238.39,18,9,35,28,4,2009
46185,1272265,0.348,0.088,240.87,0,5,49,18,5,2009
46186,957822,1.636,0,237.53,17,21,6,11,10,2008
46187,1725161,0.818,0.372,238.71,2,18,5,28,3,2010
46188,350257,0.11,0,242.93,0,23,1,16,8,2007
46189,1572603,1.188,0,245.65,1,19,27,12,12,2009
46190,1539581,2.004,0.082,238.62,19,21,5,19,11,2009
46191,1929015,0.76,0.096,241.62,1,7,39,17,8,2010
46192,1123128,1.444,0.104,247.79,19,16,12,3,2,2009
46193,1413951,0.88,0.15,240.95,13,15,15,24,8,2009
46194,1869270,1.726,0.198,240.02,19,19,54,6,7,2010
46195,238102,0.204,0.062,234.07,0,1,46,31,5,2007
46196,494377,0.226,0,245.31,0,1,1,25,11,2007
46197,1065579,0.42,0.06,240.48,1,17,3,25,12,2008
46198,1052030,2.79,0.148,242.25,20,7,14,16,12,2008
46199,912214,0.24,0.102,237.99,0,4,58,10,9,2008
46200,181836,0.504,0.354,240.65,1,0,0,22,4,2007
46201,132862,0.292,0,243.31,1,23,46,18,3,2007
46202,175289,1.334,0.114,241.06,18,10,53,17,4,2007
46203,1272160,0.422,0.194,241.3,0,4,4,18,5,2009
46204,526390,1.33,0.052,245.3,18,6,34,17,12,2007
46205,625311,1.46,0.12,243.05,18,23,15,23,2,2008
46206,700481,0.442,0.22,245.07,1,4,5,16,4,2008
46207,975597,0.242,0,241.47,1,5,21,24,10,2008
46208,1400665,0.23,0.122,241.85,0,9,49,15,8,2009
46209,852850,1.67,0.386,242.69,10,23,34,30,7,2008
46210,1746221,1.348,0.054,240.06,18,9,5,12,4,2010
46211,752679,1.348,0.214,236.35,18,10,3,22,5,2008
46212,765438,0.23,0.09,241.8,0,6,42,31,5,2008
46213,1635607,0.334,0.072,244.17,1,13,31,25,1,2010
46214,1843077,0.292,0.126,245.31,0,15,21,18,6,2010
46215,1382852,0.284,0.23,242.41,2,0,56,3,8,2009
46216,1576727,2.124,0.046,247.19,19,16,11,15,12,2009
46217,1468984,1.948,0.184,237.91,18,20,28,1,10,2009
46218,234533,0.5,0.246,233.93,1,14,17,28,5,2007
46219,1918480,0.346,0.246,242.42,3,0,4,10,8,2010
46220,546332,0.236,0,245.07,0,2,56,31,12,2007
46221,2046690,0.336,0.048,241.76,1,0,54,7,11,2010
46222,1323482,0.318,0.108,241.59,0,19,26,22,6,2009
46223,886153,0.252,0.282,242.91,1,2,37,23,8,2008
46224,1831003,0.206,0,242.85,0,6,7,10,6,2010
46225,1427704,0.256,0.084,241.44,1,4,28,3,9,2009
46226,276827,2.182,0.11,242.57,19,23,11,26,6,2007
46227,65299,0.24,0,241.81,0,1,43,31,1,2007
46228,1026487,1.404,0.062,242.8,18,13,31,28,11,2008
46229,1538801,2.416,0.122,238.66,18,8,5,19,11,2009
46230,1439232,0.224,0.106,243.13,2,4,36,11,9,2009
46231,595253,1.4,0.084,241.82,18,2,17,3,2,2008
46232,212749,0.85,0,234.83,13,11,13,13,5,2007
46233,1553631,0.81,0.096,245.18,1,15,15,29,11,2009
46234,1400275,0.272,0.166,243.46,0,3,19,15,8,2009
46235,1352873,0.21,0.122,242.55,3,5,17,13,7,2009
46236,765004,1.116,0.114,244.53,0,23,28,30,5,2008
46237,242878,0.35,0,235.86,0,9,22,3,6,2007
46238,141578,2.314,0.08,235.84,1,1,2,25,3,2007
46239,1370685,0.296,0.206,239.12,2,14,9,25,7,2009
46240,1224565,0.564,0.12,241.63,1,2,49,15,4,2009
46241,521940,0.328,0.118,246.01,2,4,24,14,12,2007
46242,1136845,0.304,0.096,242.42,2,4,49,13,2,2009
46243,1075222,0.542,0,241,0,9,46,1,1,2009
46244,1896326,0.244,0.1,241.05,1,14,50,25,7,2010
46245,1746532,1.486,0.208,242.14,20,14,16,12,4,2010
46246,262812,0.104,0,243.59,0,5,36,17,6,2007
46247,1765541,0.34,0.106,242.48,3,19,5,25,4,2010
46248,1397298,0.31,0.238,242.69,2,1,42,13,8,2009
46249,854042,0.368,0.232,243.06,1,19,26,31,7,2008
46250,1116518,0.342,0.104,248.33,0,2,2,30,1,2009
46251,1700973,1.464,0.066,244.06,1,22,57,11,3,2010
46252,799294,0.138,0,240.94,1,18,58,23,6,2008
46253,2021528,0.328,0.086,243.6,2,13,32,20,10,2010
46254,1159700,0.26,0.054,243.59,0,1,44,1,3,2009
46255,787504,2.338,0.258,236.94,36,14,28,15,6,2008
46256,537623,0.258,0,243.43,0,1,47,25,12,2007
46257,246675,1.266,0.052,234.33,17,0,39,6,6,2007
46258,1539666,1.13,0.166,242.25,1,22,30,19,11,2009
46259,1735423,0.354,0.052,240.37,1,21,7,4,4,2010
46260,433711,3.004,0.144,237.75,17,21,55,13,10,2007
46261,1458761,0.132,0,241.03,1,18,5,24,9,2009
46262,1337173,1.302,0.07,238.92,18,7,37,2,7,2009
46263,2011508,1.822,0.206,241.81,21,14,32,13,10,2010
46264,1229521,1.492,0.136,242.37,21,13,25,18,4,2009
46265,1015387,3.258,0.164,235.61,17,20,31,20,11,2008
46266,79776,0.282,0,244.1,1,3,0,10,2,2007
46267,1018220,1.47,0.122,237.56,0,19,44,22,11,2008
46268,1797541,0.37,0.104,244.5,1,0,25,18,5,2010
46269,698824,0.262,0,239.13,0,0,28,15,4,2008
46270,422680,0.216,0.052,239.44,0,6,4,6,10,2007
46271,1221434,0.648,0.064,242.26,2,22,38,12,4,2009
46272,75086,1.892,0,239.32,0,20,50,6,2,2007
46273,557421,1.418,0,236.15,0,19,45,7,1,2008
46274,832469,0.372,0.172,243.93,1,19,53,16,7,2008
46275,502218,1.484,0.078,241.97,18,11,42,30,11,2007
46276,1747778,1.406,0.052,239.97,18,11,2,13,4,2010
46277,482915,0.306,0.072,242.83,0,1,59,17,11,2007
46278,217050,1.354,0,233.6,17,10,54,16,5,2007
46279,812483,0.452,0.144,240.22,2,22,47,2,7,2008
46280,1910035,0.23,0.092,241.73,0,3,19,4,8,2010
46281,158871,0.436,0.232,244.32,2,1,15,6,4,2007
46282,57332,0.23,0,242.87,0,12,56,25,1,2007
46283,604632,1.886,0.078,243.25,19,14,36,9,2,2008
46284,704196,0.326,0.092,243.03,1,18,0,18,4,2008
46285,1445553,0.188,0,239.64,0,13,57,15,9,2009
46286,1854401,0.94,0.206,239.41,15,12,5,26,6,2010
46287,1224307,2.36,0,241.17,19,22,31,14,4,2009
46288,1054846,0.226,0,244.64,0,6,10,18,12,2008
46289,407146,1.854,0.162,233.38,17,11,10,25,9,2007
46290,829777,0.856,0.4,242.56,7,23,1,14,7,2008
46291,1241203,0.534,0.128,242.82,3,16,7,26,4,2009
46292,371357,0.322,0.314,241.48,1,14,41,31,8,2007
46293,1795827,1.562,0.088,242.7,19,19,51,16,5,2010
46294,1052646,0.566,0,242.24,0,17,30,16,12,2008
46295,1693634,0.428,0,240.97,1,20,38,6,3,2010
46296,766519,0.924,0.222,241.49,1,0,43,1,6,2008
46297,1865945,0.272,0.118,240.85,1,12,29,4,7,2010
46298,248140,0.22,0,235.48,0,1,4,7,6,2007
46299,1142422,0.28,0,241.37,0,1,46,17,2,2009
46300,128685,0.802,0.098,243.22,0,2,9,16,3,2007
46301,712766,0.35,0.118,242.48,1,16,50,24,4,2008
46302,1437538,0.342,0.234,244.52,1,0,22,10,9,2009
46303,805744,0.202,0.1,240.61,2,6,28,28,6,2008
46304,720827,0.25,0,243.58,1,7,11,30,4,2008
46305,2028743,0.35,0.098,242.66,0,13,47,25,10,2010
46306,1514545,1.828,0.266,237.38,18,11,49,2,11,2009
46307,959557,0.242,0,243,1,2,1,13,10,2008
46308,1664085,0.446,0.054,247.45,1,8,9,14,2,2010
46309,1702008,1.346,0,243.76,19,16,12,12,3,2010
46310,1039242,1.94,0,239.76,18,10,6,7,12,2008
46311,1642065,0.47,0.224,242.12,2,1,9,30,1,2010
46312,1423939,0.604,0.08,233.17,1,13,43,31,8,2009
46313,1551696,1.402,0.05,241.11,18,7,0,28,11,2009
46314,85966,1.298,0,240.28,18,10,10,14,2,2007
46315,16483,0.244,0.066,247.79,0,4,7,28,12,2006
46316,1420010,0.33,0.264,241.29,3,20,14,28,8,2009
46317,1584804,1.334,0,247.63,0,6,48,21,12,2009
46318,1384396,0.138,0,242.76,1,2,40,4,8,2009
46319,1800917,2.36,0.238,237.68,28,8,41,20,5,2010
46320,287900,0.316,0.234,241.32,1,15,44,4,7,2007
46321,1457632,1.706,0.246,243.63,19,23,16,23,9,2009
46322,377355,1.466,0.1,238.78,17,18,39,4,9,2007
46323,504504,2.484,0.258,240.97,18,1,48,2,12,2007
46324,159536,0.226,0,243.14,0,12,20,6,4,2007
46325,496807,0.216,0,239.66,0,17,31,26,11,2007
46326,1069643,1.49,0,241.21,18,12,47,28,12,2008
46327,944349,1.726,0,237.43,27,12,33,2,10,2008
46328,532757,0.994,0.232,245.47,1,16,41,21,12,2007
46329,1688287,0.372,0.108,241.64,0,3,31,3,3,2010
46330,702584,0.372,0.128,244.71,1,15,8,17,4,2008
46331,484603,0.434,0.224,243.49,0,6,7,18,11,2007
46332,92268,2.764,0.21,236.41,2,19,12,18,2,2007
46333,271070,0.236,0.128,243.86,0,23,14,22,6,2007
